Customer ID,Order ID,Product ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,State,Postal Code,Profit,City Type,Region,Country,Year,Outlet Type,Sales Date
CUST022486,ORD022486,PROD022486,3/14/2020,3/19/2020,Second Class,48249.76,5,0.46,Punjab,160001,3792.21,Tier 1,South,India,2021,Small,4/15/2020
CUST022487,ORD022487,PROD022487,8/23/2022,8/28/2022,Standard Class,39994.88,1,0.24,Maharashtra,400001,6962.67,Tier 1,South,India,2022,Medium,8/30/2021
CUST022488,ORD022488,PROD022488,3/28/2022,3/31/2022,Standard Class,16779.05,9,0.26,Delhi,110001,2701.1,Tier 2,East,India,2020,Medium,1/19/2020
CUST022489,ORD022489,PROD022489,7/9/2022,7/16/2022,Same Day,22156.49,2,0.4,Maharashtra,400001,3401.17,Village,South,India,2020,Medium,1/17/2022
CUST022490,ORD022490,PROD022490,7/22/2020,7/29/2020,Second Class,42659.72,10,0.28,Rajasthan,302001,5027.39,Tier 1,South,India,2020,Large,1/27/2019
CUST022491,ORD022491,PROD022491,10/5/2019,10/8/2019,Same Day,7408.56,9,0.47,Karnataka,560001,714.95,Village,North,India,2023,Medium,11/14/2023
CUST022492,ORD022492,PROD022492,10/1/2019,10/2/2019,First Class,7882.72,9,0.49,Tamil Nadu,600001,485.3,Village,West,India,2021,Small,12/24/2021
CUST022493,ORD022493,PROD022493,3/17/2021,3/22/2021,Second Class,9953.84,2,0.35,Maharashtra,400001,1586.9,Tier 1,North,India,2020,Small,12/11/2021
CUST022494,ORD022494,PROD022494,8/31/2021,9/5/2021,First Class,22113.03,2,0.12,Gujarat,380001,5456.44,Tier 1,South,India,2022,Medium,1/2/2020
CUST022495,ORD022495,PROD022495,1/29/2022,2/5/2022,Second Class,13854.47,4,0.13,Gujarat,380001,3282.17,Tier 1,South,India,2023,Medium,9/5/2023
CUST022496,ORD022496,PROD022496,2/12/2021,2/18/2021,Standard Class,35368.3,9,0.29,Uttar Pradesh,226001,3460.75,Tier 2,South,India,2021,Medium,9/16/2022
CUST022497,ORD022497,PROD022497,9/24/2020,9/28/2020,Second Class,42947.01,5,0.46,Madhya Pradesh,462001,2753.12,Tier 2,South,India,2021,Medium,10/5/2020
CUST022498,ORD022498,PROD022498,12/16/2022,12/23/2022,Second Class,15367.96,3,0.34,Tamil Nadu,600001,1222.16,Tier 2,South,India,2022,Large,5/17/2022
CUST022499,ORD022499,PROD022499,2/22/2023,3/1/2023,Same Day,28284.23,4,0.42,West Bengal,700001,4605.12,Tier 1,East,India,2021,Large,8/22/2021
CUST022500,ORD022500,PROD022500,4/30/2019,5/4/2019,Standard Class,30338.86,5,0.21,West Bengal,700001,3665.68,Village,South,India,2019,Large,7/17/2021
CUST022501,ORD022501,PROD022501,11/8/2019,11/11/2019,Second Class,30670.21,5,0.18,Rajasthan,302001,3034.33,Village,West,India,2020,Small,8/14/2022
CUST022502,ORD022502,PROD022502,2/9/2022,2/11/2022,Standard Class,9574.41,6,0.16,Uttar Pradesh,226001,2408.25,Village,East,India,2021,Medium,4/21/2023
CUST022503,ORD022503,PROD022503,7/17/2022,7/23/2022,First Class,39327.95,4,0.06,Karnataka,560001,5624.92,Village,South,India,2023,Large,9/10/2020
CUST022504,ORD022504,PROD022504,6/16/2019,6/20/2019,Same Day,8750.76,4,0.25,Punjab,160001,1619.81,Tier 1,East,India,2022,Medium,2/21/2022
CUST022505,ORD022505,PROD022505,6/26/2021,7/1/2021,Same Day,3146.95,10,0.32,Gujarat,380001,378.12,Village,West,India,2022,Large,3/13/2022
CUST022506,ORD022506,PROD022506,4/24/2022,4/26/2022,Standard Class,15708.09,1,0.45,Delhi,110001,1223.12,Tier 2,North,India,2022,Large,11/9/2019
CUST022507,ORD022507,PROD022507,9/29/2023,10/2/2023,Standard Class,46834.65,1,0.3,Punjab,160001,5841.54,Tier 2,South,India,2020,Small,11/2/2022
CUST022508,ORD022508,PROD022508,9/21/2023,9/22/2023,Second Class,11231.07,4,0.42,Tamil Nadu,600001,888.13,Tier 1,North,India,2022,Large,11/12/2019
CUST022509,ORD022509,PROD022509,2/13/2022,2/17/2022,Second Class,25340.91,1,0.18,Karnataka,560001,5527.53,Tier 2,South,India,2023,Medium,11/18/2020
CUST022510,ORD022510,PROD022510,1/20/2019,1/22/2019,Standard Class,48389.9,2,0.01,Tamil Nadu,600001,8644.88,Tier 2,South,India,2022,Large,7/16/2019
CUST022511,ORD022511,PROD022511,7/14/2023,7/21/2023,Second Class,35440.1,1,0.45,Delhi,110001,5325.01,Village,South,India,2019,Medium,6/21/2023
CUST022512,ORD022512,PROD022512,3/26/2019,3/28/2019,Standard Class,33502.03,6,0.18,Uttar Pradesh,226001,5591.93,Tier 2,West,India,2021,Small,12/19/2021
CUST022513,ORD022513,PROD022513,9/27/2021,10/3/2021,Second Class,40826.36,10,0.21,Gujarat,380001,3368.91,Village,North,India,2021,Small,12/3/2020
CUST022514,ORD022514,PROD022514,6/6/2022,6/9/2022,Same Day,17104.45,3,0.15,Punjab,160001,1534.58,Village,North,India,2019,Small,8/18/2019
CUST022515,ORD022515,PROD022515,6/19/2022,6/22/2022,Same Day,6525.52,7,0.35,Madhya Pradesh,462001,808.78,Village,West,India,2023,Small,1/14/2023
CUST022516,ORD022516,PROD022516,9/23/2021,9/30/2021,Second Class,17859.85,7,0.17,Maharashtra,400001,3397.95,Village,South,India,2022,Small,9/6/2023
CUST022517,ORD022517,PROD022517,12/11/2023,12/16/2023,Same Day,38778.61,2,0.18,Maharashtra,400001,8520.05,Village,North,India,2023,Medium,6/28/2021
CUST022518,ORD022518,PROD022518,6/12/2019,6/16/2019,Same Day,11142.25,7,0.38,Rajasthan,302001,1243.19,Tier 2,North,India,2023,Large,7/13/2022
CUST022519,ORD022519,PROD022519,4/25/2019,4/28/2019,First Class,25227.54,9,0.16,Tamil Nadu,600001,3691.25,Tier 1,South,India,2021,Medium,6/23/2019
CUST022520,ORD022520,PROD022520,12/11/2020,12/14/2020,Standard Class,20355.82,10,0.17,Tamil Nadu,600001,2043.04,Tier 2,North,India,2019,Large,12/27/2020
CUST022521,ORD022521,PROD022521,8/2/2022,8/5/2022,First Class,3954.08,5,0.23,Rajasthan,302001,620.56,Tier 2,West,India,2020,Large,1/5/2020
CUST022522,ORD022522,PROD022522,11/18/2023,11/19/2023,Standard Class,31596.07,5,0.28,Karnataka,560001,5524.49,Tier 2,South,India,2022,Small,10/9/2022
CUST022523,ORD022523,PROD022523,6/13/2019,6/17/2019,Second Class,7104.78,4,0.19,Punjab,160001,722.14,Tier 1,South,India,2019,Medium,3/20/2023
CUST022524,ORD022524,PROD022524,8/29/2021,9/4/2021,First Class,20196.69,9,0.33,Maharashtra,400001,2623.89,Tier 2,North,India,2020,Large,10/26/2019
CUST022525,ORD022525,PROD022525,8/28/2020,8/29/2020,Same Day,41682.25,1,0.07,West Bengal,700001,5076.65,Tier 2,South,India,2023,Large,5/25/2021
CUST022526,ORD022526,PROD022526,12/9/2019,12/10/2019,Same Day,48215.95,8,0.47,Delhi,110001,7650.38,Village,North,India,2022,Large,5/12/2021
CUST022527,ORD022527,PROD022527,5/13/2023,5/20/2023,First Class,13957.89,9,0.38,West Bengal,700001,1651.52,Tier 1,East,India,2019,Large,5/6/2023
CUST022528,ORD022528,PROD022528,3/21/2023,3/24/2023,First Class,989.29,1,0.18,Maharashtra,400001,118.63,Tier 1,West,India,2020,Small,6/10/2020
CUST022529,ORD022529,PROD022529,2/23/2020,2/26/2020,Standard Class,47044.75,6,0.33,Tamil Nadu,600001,6144.68,Tier 1,North,India,2021,Large,9/1/2023
CUST022530,ORD022530,PROD022530,1/25/2023,1/26/2023,Same Day,27029.46,1,0.15,Rajasthan,302001,6113.05,Village,South,India,2020,Large,8/24/2023
CUST022531,ORD022531,PROD022531,1/3/2023,1/9/2023,Same Day,9180.17,7,0.18,Madhya Pradesh,462001,1111.97,Tier 1,North,India,2022,Large,1/17/2020
CUST022532,ORD022532,PROD022532,2/25/2021,2/27/2021,Standard Class,29496.79,7,0.13,Uttar Pradesh,226001,6709.82,Tier 1,South,India,2019,Small,2/2/2021
CUST022533,ORD022533,PROD022533,3/26/2021,3/27/2021,Standard Class,49501.36,6,0.25,Rajasthan,302001,5746.13,Village,South,India,2023,Large,2/17/2020
CUST022534,ORD022534,PROD022534,9/16/2021,9/22/2021,First Class,14564.08,10,0.4,Madhya Pradesh,462001,1340.2,Tier 2,North,India,2019,Large,4/17/2020
CUST022535,ORD022535,PROD022535,1/20/2021,1/22/2021,First Class,48171.72,5,0.3,West Bengal,700001,5923.85,Tier 1,West,India,2021,Medium,10/3/2021
CUST022536,ORD022536,PROD022536,12/9/2021,12/15/2021,Standard Class,48902.57,4,0.33,Delhi,110001,7257.79,Village,West,India,2023,Small,3/8/2021
CUST022537,ORD022537,PROD022537,6/3/2020,6/6/2020,Second Class,47919.21,9,0.37,Rajasthan,302001,7709.66,Tier 2,South,India,2021,Small,12/23/2020
CUST022538,ORD022538,PROD022538,11/3/2019,11/9/2019,First Class,27795.68,7,0.13,Tamil Nadu,600001,3464.13,Village,North,India,2019,Large,1/20/2023
CUST022539,ORD022539,PROD022539,1/3/2021,1/9/2021,Standard Class,23382.08,3,0.01,West Bengal,700001,6314.34,Village,South,India,2023,Large,12/29/2020
CUST022540,ORD022540,PROD022540,9/14/2019,9/18/2019,Standard Class,35860.24,2,0.42,Uttar Pradesh,226001,4410.8,Tier 2,East,India,2020,Small,4/10/2023
CUST022541,ORD022541,PROD022541,1/14/2022,1/17/2022,Second Class,24883.73,1,0.49,Gujarat,380001,1805.31,Village,North,India,2021,Large,1/29/2021
CUST022542,ORD022542,PROD022542,10/12/2020,10/14/2020,Standard Class,46642.24,9,0.22,Rajasthan,302001,10111.01,Tier 2,East,India,2023,Large,4/4/2019
CUST022543,ORD022543,PROD022543,6/22/2022,6/29/2022,Second Class,922.41,4,0.17,West Bengal,700001,150.88,Village,East,India,2021,Large,1/1/2022
CUST022544,ORD022544,PROD022544,2/15/2022,2/21/2022,Same Day,10895.42,5,0.37,Delhi,110001,1777.95,Village,South,India,2023,Medium,5/17/2021
CUST022545,ORD022545,PROD022545,12/10/2019,12/16/2019,Standard Class,27010.24,1,0.15,Punjab,160001,5140.43,Village,East,India,2022,Large,4/4/2019
CUST022546,ORD022546,PROD022546,5/3/2021,5/10/2021,Standard Class,26300.57,5,0.16,Karnataka,560001,3102.85,Tier 1,North,India,2022,Small,8/16/2021
CUST022547,ORD022547,PROD022547,12/15/2020,12/21/2020,First Class,2556.12,9,0.2,West Bengal,700001,204.73,Tier 2,East,India,2023,Medium,5/31/2021
CUST022548,ORD022548,PROD022548,8/28/2022,8/30/2022,Second Class,17576.2,7,0.01,Karnataka,560001,4697.5,Tier 2,East,India,2020,Small,2/12/2022
CUST022549,ORD022549,PROD022549,10/4/2020,10/5/2020,Second Class,42264.68,2,0.43,Delhi,110001,6232.03,Tier 1,South,India,2021,Large,11/23/2019
CUST022550,ORD022550,PROD022550,8/29/2022,9/3/2022,Same Day,15974.83,4,0.44,Delhi,110001,1617.68,Tier 2,North,India,2019,Medium,10/12/2020
CUST022551,ORD022551,PROD022551,3/8/2020,3/12/2020,Standard Class,943.78,1,0.06,Gujarat,380001,206.47,Tier 2,East,India,2022,Small,11/6/2019
CUST022552,ORD022552,PROD022552,1/29/2019,2/3/2019,First Class,31988.26,9,0.46,Madhya Pradesh,462001,5073.12,Village,East,India,2022,Small,12/28/2020
CUST022553,ORD022553,PROD022553,6/9/2023,6/10/2023,First Class,24787.25,10,0.22,Uttar Pradesh,226001,2220.77,Tier 2,North,India,2019,Large,2/12/2019
CUST022554,ORD022554,PROD022554,9/23/2022,9/26/2022,Same Day,33959.96,4,0.45,Delhi,110001,3872.21,Village,West,India,2022,Medium,12/5/2019
CUST022555,ORD022555,PROD022555,9/13/2021,9/16/2021,Second Class,24078.1,10,0.41,Karnataka,560001,3735.7,Tier 2,West,India,2023,Medium,7/3/2023
CUST022556,ORD022556,PROD022556,11/21/2022,11/26/2022,Same Day,40360.99,6,0.16,Gujarat,380001,3552.3,Village,West,India,2019,Medium,10/20/2020
CUST022557,ORD022557,PROD022557,4/17/2021,4/20/2021,Standard Class,47935.36,1,0.02,Madhya Pradesh,462001,8970.93,Village,North,India,2019,Medium,3/29/2021
CUST022558,ORD022558,PROD022558,11/20/2021,11/21/2021,Standard Class,43813.25,5,0.4,Karnataka,560001,6345.77,Tier 2,East,India,2022,Medium,11/28/2020
CUST022559,ORD022559,PROD022559,11/22/2019,11/27/2019,Standard Class,38525.67,9,0.18,Rajasthan,302001,3529.75,Tier 1,East,India,2021,Small,2/13/2020
CUST022560,ORD022560,PROD022560,6/2/2021,6/3/2021,Second Class,13053.59,4,0.39,Uttar Pradesh,226001,2346.33,Tier 2,North,India,2023,Large,1/13/2020
CUST022561,ORD022561,PROD022561,6/26/2022,6/30/2022,First Class,19610.03,8,0.46,Uttar Pradesh,226001,2382.19,Tier 2,West,India,2023,Medium,4/1/2020
CUST022562,ORD022562,PROD022562,10/1/2023,10/4/2023,Second Class,21887.02,6,0.46,Gujarat,380001,3521.87,Tier 2,South,India,2020,Large,7/9/2019
CUST022563,ORD022563,PROD022563,4/12/2020,4/14/2020,Same Day,28467.73,8,0.11,Madhya Pradesh,462001,4127.25,Village,South,India,2023,Large,2/16/2021
CUST022564,ORD022564,PROD022564,3/13/2022,3/15/2022,Same Day,15807,6,0.06,Delhi,110001,2819.09,Tier 2,East,India,2020,Small,7/11/2021
CUST022565,ORD022565,PROD022565,1/26/2021,1/29/2021,Second Class,27504.5,1,0.45,Karnataka,560001,1516.44,Tier 2,West,India,2022,Medium,7/25/2021
CUST022566,ORD022566,PROD022566,5/29/2021,6/4/2021,Same Day,44096.35,2,0.09,Uttar Pradesh,226001,5446.17,Tier 2,North,India,2020,Small,2/26/2021
CUST022567,ORD022567,PROD022567,10/24/2023,10/26/2023,First Class,37219.7,6,0.41,Karnataka,560001,4734.22,Tier 1,West,India,2021,Medium,4/6/2023
CUST022568,ORD022568,PROD022568,10/21/2020,10/25/2020,Second Class,8994.96,8,0.31,West Bengal,700001,1827.45,Tier 2,East,India,2022,Large,2/16/2022
CUST022569,ORD022569,PROD022569,11/24/2023,11/29/2023,Same Day,7495.58,2,0.11,Delhi,110001,1560.54,Village,West,India,2022,Medium,2/26/2021
CUST022570,ORD022570,PROD022570,3/18/2020,3/20/2020,First Class,37111.44,4,0.49,West Bengal,700001,3631.64,Tier 1,West,India,2020,Small,3/29/2022
CUST022571,ORD022571,PROD022571,8/24/2021,8/27/2021,Same Day,4407.77,5,0.16,Rajasthan,302001,961.13,Village,East,India,2022,Medium,11/20/2020
CUST022572,ORD022572,PROD022572,1/4/2021,1/5/2021,Same Day,1213.56,3,0.02,Tamil Nadu,600001,285.39,Tier 2,West,India,2023,Small,8/31/2023
CUST022573,ORD022573,PROD022573,3/16/2019,3/22/2019,Same Day,31978.74,8,0.23,Uttar Pradesh,226001,4251.1,Tier 2,West,India,2022,Large,10/8/2020
CUST022574,ORD022574,PROD022574,1/26/2022,1/28/2022,Same Day,44969.29,7,0.48,Tamil Nadu,600001,2455.9,Village,West,India,2023,Small,8/18/2022
CUST022575,ORD022575,PROD022575,6/5/2021,6/9/2021,Standard Class,42169.07,1,0.35,Tamil Nadu,600001,6967.1,Tier 1,East,India,2020,Medium,5/23/2020
CUST022576,ORD022576,PROD022576,8/21/2023,8/25/2023,Standard Class,14750.53,9,0.47,Gujarat,380001,2000.02,Tier 2,South,India,2020,Medium,5/28/2023
CUST022577,ORD022577,PROD022577,6/5/2019,6/7/2019,First Class,35144.39,3,0.37,West Bengal,700001,3634.83,Tier 1,South,India,2021,Small,3/19/2021
CUST022578,ORD022578,PROD022578,10/11/2020,10/12/2020,Standard Class,32597.41,7,0.44,Uttar Pradesh,226001,5095.34,Tier 1,East,India,2020,Large,5/12/2020
CUST022579,ORD022579,PROD022579,6/30/2020,7/4/2020,Second Class,39475.5,2,0.39,Delhi,110001,5668.87,Village,North,India,2021,Large,10/4/2022
CUST022580,ORD022580,PROD022580,10/11/2020,10/15/2020,Standard Class,19598.06,3,0,Delhi,110001,2659.59,Village,West,India,2019,Large,7/30/2019
CUST022581,ORD022581,PROD022581,6/21/2021,6/26/2021,Standard Class,22130.11,10,0.13,Rajasthan,302001,2581.39,Tier 1,South,India,2023,Medium,7/27/2021
CUST022582,ORD022582,PROD022582,5/14/2021,5/16/2021,Standard Class,18549.12,10,0.43,West Bengal,700001,1092.61,Village,East,India,2020,Small,12/3/2023
CUST022583,ORD022583,PROD022583,3/13/2020,3/16/2020,Second Class,46521.1,7,0.08,Punjab,160001,4764.79,Tier 1,North,India,2019,Small,10/4/2023
CUST022584,ORD022584,PROD022584,6/17/2023,6/23/2023,Standard Class,39728.8,9,0.36,Gujarat,380001,6558.77,Tier 1,West,India,2020,Small,5/2/2023
CUST022585,ORD022585,PROD022585,12/9/2020,12/11/2020,Same Day,33777.32,5,0.11,West Bengal,700001,4897,Tier 1,North,India,2021,Small,2/6/2019
CUST022586,ORD022586,PROD022586,1/2/2021,1/5/2021,Second Class,26516.76,1,0.23,Tamil Nadu,600001,2467.14,Village,East,India,2022,Medium,7/11/2023
CUST022587,ORD022587,PROD022587,1/5/2022,1/10/2022,First Class,36958.47,2,0.4,Rajasthan,302001,5793.17,Village,South,India,2023,Medium,12/15/2022
CUST022588,ORD022588,PROD022588,5/14/2022,5/17/2022,Same Day,6595.84,2,0.1,West Bengal,700001,1398.26,Village,West,India,2019,Medium,10/13/2021
CUST022589,ORD022589,PROD022589,11/10/2023,11/13/2023,Standard Class,1160.69,10,0.21,Delhi,110001,195.79,Village,West,India,2023,Small,9/30/2023
CUST022590,ORD022590,PROD022590,1/16/2021,1/17/2021,Standard Class,22227.61,1,0.18,Karnataka,560001,4195.47,Village,North,India,2020,Large,12/27/2023
CUST022591,ORD022591,PROD022591,11/30/2019,12/4/2019,Second Class,29925.33,7,0.35,Maharashtra,400001,3733.35,Village,West,India,2020,Medium,7/5/2022
CUST022592,ORD022592,PROD022592,4/9/2020,4/15/2020,Second Class,42677.16,9,0.36,Uttar Pradesh,226001,3511.29,Tier 2,North,India,2023,Small,3/27/2020
CUST022593,ORD022593,PROD022593,7/31/2023,8/6/2023,Second Class,15266.12,7,0.26,Madhya Pradesh,462001,1849.6,Village,North,India,2019,Small,10/12/2021
CUST022594,ORD022594,PROD022594,6/10/2022,6/13/2022,First Class,44954,9,0.4,Rajasthan,302001,2701.01,Village,North,India,2021,Medium,9/21/2020
CUST022595,ORD022595,PROD022595,6/18/2022,6/25/2022,Second Class,48307.41,3,0.47,Punjab,160001,5943.2,Village,North,India,2020,Medium,2/16/2023
CUST022596,ORD022596,PROD022596,10/6/2022,10/12/2022,First Class,21288.53,4,0.23,West Bengal,700001,3268.2,Tier 2,South,India,2019,Small,3/11/2020
CUST022597,ORD022597,PROD022597,4/24/2022,4/27/2022,First Class,16088.43,4,0.34,Maharashtra,400001,2586.01,Tier 1,West,India,2022,Large,9/15/2019
CUST022598,ORD022598,PROD022598,2/14/2021,2/15/2021,Second Class,41028.09,9,0.31,Tamil Nadu,600001,6320.37,Village,West,India,2021,Medium,4/26/2020
CUST022599,ORD022599,PROD022599,10/24/2019,10/27/2019,Same Day,43933.22,8,0.24,Punjab,160001,3710,Tier 1,East,India,2019,Medium,7/16/2022
CUST022600,ORD022600,PROD022600,7/25/2023,7/29/2023,Second Class,36277.04,10,0.22,Gujarat,380001,7246.02,Village,North,India,2022,Small,8/17/2023
CUST022601,ORD022601,PROD022601,9/19/2019,9/24/2019,Standard Class,42562.98,7,0.39,Gujarat,380001,3163.14,Village,West,India,2021,Large,9/22/2019
CUST022602,ORD022602,PROD022602,12/15/2021,12/18/2021,Second Class,30472.06,8,0.17,Punjab,160001,4673.16,Tier 2,East,India,2023,Medium,6/20/2021
CUST022603,ORD022603,PROD022603,3/12/2020,3/15/2020,Second Class,37893.11,4,0.44,West Bengal,700001,3846.91,Village,North,India,2019,Large,6/12/2022
CUST022604,ORD022604,PROD022604,10/16/2021,10/19/2021,Second Class,16675.49,3,0.47,West Bengal,700001,1125.2,Tier 2,West,India,2021,Medium,3/25/2019
CUST022605,ORD022605,PROD022605,3/10/2023,3/11/2023,Second Class,21867.02,7,0.29,Gujarat,380001,3992.08,Tier 1,South,India,2019,Small,11/24/2023
CUST022606,ORD022606,PROD022606,2/1/2022,2/4/2022,Same Day,3442.99,5,0.4,Tamil Nadu,600001,434.82,Village,North,India,2021,Large,6/24/2022
CUST022607,ORD022607,PROD022607,12/12/2020,12/14/2020,Standard Class,24646.3,4,0.31,Karnataka,560001,3892.29,Tier 2,South,India,2020,Medium,9/20/2019
CUST022608,ORD022608,PROD022608,8/9/2023,8/16/2023,First Class,35492.4,3,0.09,Maharashtra,400001,5100.97,Village,West,India,2020,Large,3/1/2021
CUST022609,ORD022609,PROD022609,10/13/2021,10/16/2021,Same Day,33828.14,2,0.17,Tamil Nadu,600001,7070.49,Tier 1,East,India,2022,Medium,7/16/2019
CUST022610,ORD022610,PROD022610,2/16/2021,2/17/2021,First Class,27330.43,4,0.08,Gujarat,380001,2523.52,Tier 2,South,India,2023,Small,5/8/2019
CUST022611,ORD022611,PROD022611,11/7/2022,11/9/2022,First Class,7617.15,2,0.42,Rajasthan,302001,976.76,Tier 2,South,India,2020,Medium,3/7/2022
CUST022612,ORD022612,PROD022612,12/3/2022,12/8/2022,Standard Class,864.74,8,0.37,Rajasthan,302001,123.1,Village,West,India,2023,Medium,12/23/2022
CUST022613,ORD022613,PROD022613,4/7/2022,4/10/2022,Standard Class,31168.32,5,0.48,Delhi,110001,2011.23,Tier 2,East,India,2021,Medium,5/1/2022
CUST022614,ORD022614,PROD022614,9/3/2019,9/9/2019,Same Day,24735.07,3,0,West Bengal,700001,4727.07,Village,South,India,2020,Medium,2/19/2022
CUST022615,ORD022615,PROD022615,1/8/2023,1/9/2023,Standard Class,3344.37,7,0.09,Rajasthan,302001,827.29,Village,North,India,2020,Small,1/24/2022
CUST022616,ORD022616,PROD022616,11/21/2020,11/23/2020,First Class,13591.77,8,0.35,Karnataka,560001,2190.48,Tier 1,North,India,2020,Medium,6/17/2023
CUST022617,ORD022617,PROD022617,9/20/2019,9/26/2019,First Class,8684.54,10,0.27,Madhya Pradesh,462001,1254.76,Tier 2,North,India,2022,Medium,4/16/2019
CUST022618,ORD022618,PROD022618,2/23/2023,2/27/2023,Second Class,45416.29,7,0.23,Madhya Pradesh,462001,4983.28,Village,South,India,2021,Large,10/2/2019
CUST022619,ORD022619,PROD022619,8/14/2019,8/20/2019,Second Class,43261.32,10,0.3,Karnataka,560001,8285.14,Tier 2,South,India,2019,Medium,12/29/2021
CUST022620,ORD022620,PROD022620,5/27/2020,6/3/2020,Same Day,28849.42,7,0.32,Rajasthan,302001,3998.49,Village,North,India,2020,Medium,9/27/2020
CUST022621,ORD022621,PROD022621,12/24/2022,12/25/2022,First Class,13571.77,8,0.26,Delhi,110001,2410.03,Tier 1,North,India,2020,Medium,12/24/2021
CUST022622,ORD022622,PROD022622,10/14/2023,10/19/2023,Standard Class,17904.26,7,0.46,Rajasthan,302001,1326.67,Tier 2,North,India,2022,Large,4/10/2022
CUST022623,ORD022623,PROD022623,8/10/2020,8/17/2020,Same Day,24614.76,9,0.05,Maharashtra,400001,3969.87,Tier 1,West,India,2023,Large,7/7/2022
CUST022624,ORD022624,PROD022624,12/14/2023,12/19/2023,Same Day,13364.09,3,0.28,Rajasthan,302001,2064.9,Village,East,India,2021,Large,2/5/2023
CUST022625,ORD022625,PROD022625,5/24/2023,5/26/2023,First Class,44492.07,4,0.34,Uttar Pradesh,226001,7747.08,Tier 2,South,India,2019,Small,10/11/2023
CUST022626,ORD022626,PROD022626,11/14/2019,11/16/2019,Standard Class,4180.3,10,0.24,Uttar Pradesh,226001,774.27,Tier 2,South,India,2020,Small,12/12/2021
CUST022627,ORD022627,PROD022627,8/5/2023,8/12/2023,Second Class,16114.09,2,0.36,Karnataka,560001,1650.06,Tier 1,South,India,2023,Large,4/29/2022
CUST022628,ORD022628,PROD022628,9/8/2020,9/11/2020,Standard Class,8699.06,1,0.09,Tamil Nadu,600001,798.79,Tier 2,East,India,2021,Large,8/27/2020
CUST022629,ORD022629,PROD022629,11/27/2019,11/30/2019,Same Day,28924.29,1,0.32,Rajasthan,302001,5746.36,Tier 1,West,India,2019,Large,8/23/2022
CUST022630,ORD022630,PROD022630,7/24/2020,7/29/2020,Standard Class,9269.08,10,0.34,Uttar Pradesh,226001,1336.12,Tier 2,North,India,2020,Medium,12/15/2022
